LoanID,ClienteID,FechaDesembolso,ImporteAprobado,Fecha,SaldoContable,difference,abs_difference,mismatch,anomaly,Risk_Mismatch_Score,RiesgoAsignado,PD,LGD,EAD,Provision,CentroCosto,PD_bucket,_merge
L00311,C04722,2025-02-12,256393,2025-11-01,258856,-2463,2463,True,False,80.2808680382391,A,0.0999600038663599,0.3260779136382521,265814.1708880779,7078,Barcelona,(>7%),both
L00312,C04015,2024-12-05,143485,2025-11-01,143946,-461,461,False,False,31.782765513187165,C,0.0990628899712443,0.6959527653544889,135144.83733541568,12273,Bilbao,(>7%),both
L00313,C02902,2024-06-01,251923,2025-11-01,251591,332,332,False,False,4.46597310254669,A,0.0625105739835911,0.2151912125462339,269814.13747712167,12978,Valencia,(3-7%],both
L00314,C01687,2025-07-18,22665,2025-11-01,18958,3707,3707,True,False,17.472976708949492,D,0.0275849553399685,0.1708724422639873,21266.544026908778,18811,Barcelona,(1-3%],both
L00315,C03010,2025-02-01,13187,2025-11-01,9385,3802,3802,True,False,43.216111640400115,D,0.0435328833598869,0.2611055739557941,13160.05948456271,13653,Valencia,(3-7%],both
L00316,C00155,2025-03-19,69989,2025-11-01,73650,-3661,3661,True,False,43.11361725965663,B,0.0178679412787212,0.6590831619260106,64590.85763483187,2882,Madrid,(1-3%],both
L00317,C02538,2025-09-14,30784,2025-11-01,30791,-7,7,False,False,0.015534329409730027,B,0.0129000170002121,0.1720299993123444,31697.276881838352,16848,Madrid,(1-3%],both
L00318,C01410,2025-03-02,149877,2025-11-01,149811,66,66,False,False,2.1910575760288538,B,0.0706989338649509,0.4695663745716132,154665.80812618427,16890,Barcelona,(>7%),both
L00319,C04058,2025-05-01,125451,2025-11-01,127380,-1929,1929,True,False,64.87681390531618,A,0.058404756515236,0.575849598256915,121996.37567758562,4279,Bilbao,(3-7%],both
L00320,C00785,2024-07-22,47186,2025-11-01,44463,2723,2723,True,False,101.05146697973173,A,0.0567938162447496,0.6534222658748181,43449.26653035891,1756,Sevilla,(3-7%],both
L00321,C03176,2024-04-21,258940,2025-11-01,263861,-4921,4921,True,False,48.59408555794497,C,0.0255283267316585,0.3868189122108803,261315.22755980815,8778,Valencia,(1-3%],both
L00322,C04342,2024-11-20,240354,2025-11-01,241627,-1273,1273,True,False,11.567158566480856,B,0.0242557182358312,0.3746141230657474,260577.23880058317,3870,Barcelona,(1-3%],both
L00323,C02807,2024-09-14,33093,2025-11-01,37458,-4365,4365,True,False,257.7541329530132,C,0.098983690344316,0.5965649701963973,35018.873675546274,16933,Valencia,(>7%),both
L00324,C00538,2025-06-11,79625,2025-11-01,82982,-3357,3357,True,False,46.181478130259855,B,0.063248607333448,0.2175031348426194,80806.87394295342,7816,Barcelona,(3-7%],both
L00325,C01842,2024-12-15,231062,2025-11-01,233478,-2416,2416,True,False,74.86156723750122,A,0.0821261007314308,0.377294766862204,211433.28036146972,18560,Valencia,(>7%),both
L00326,C02456,2025-11-08,27474,2025-11-01,24165,3309,3309,True,False,61.44295637357517,A,0.0384726802527789,0.4826395347688437,28330.06962134582,18982,Barcelona,(3-7%],both
L00327,C00525,2025-03-10,275298,2025-11-01,275690,-392,392,False,False,17.23131210014598,A,0.0845244282917658,0.5200559141928589,266712.79191646137,13560,Madrid,(>7%),both
L00328,C02951,2025-03-01,158136,2025-11-01,155551,2585,2585,True,False,31.324823385706363,C,0.0725156938843159,0.1671075517966038,165665.1597812914,6078,Madrid,(>7%),both
L00329,C04132,2024-10-06,257271,2025-11-01,259113,-1842,1842,True,False,40.747335046813035,C,0.0356623175306692,0.6202974872490823,233632.03801631773,18785,Valencia,(3-7%],both
L00330,C04781,2025-01-05,229494,2025-11-01,233312,-3818,3818,True,False,162.56617018680768,C,0.0720517503737354,0.5909486090411392,228668.27932370128,12071,Valencia,(>7%),both
L00331,C04116,2025-10-31,165470,2025-11-01,162775,2695,2695,True,False,72.45747811514627,C,0.0926366500331263,0.2902295331741551,160715.56118308034,7933,Madrid,(>7%),both
L00332,C02369,2024-09-05,179941,2025-11-01,182975,-3034,3034,True,False,25.939905168961158,A,0.0221594173491951,0.385828647506239,162467.57070645393,17089,Sevilla,(1-3%],both
L00333,C03848,2024-06-29,14646,2025-11-01,15996,-1350,1350,True,False,24.63019727788658,A,0.055215628546269,0.3304243935378527,14558.896534672793,10907,Sevilla,(3-7%],both
L00334,C04496,2025-12-03,64671,2025-11-01,60802,3869,3869,True,False,257.64535881875344,A,0.0966983883293685,0.6886592068907192,60167.80324151612,17081,Valencia,(>7%),both
L00335,C02702,2025-10-12,121700,2025-11-01,120655,1045,1045,True,False,38.74420845789749,A,0.0823183960617215,0.4503950434064211,110063.37968476226,14829,Valencia,(>7%),both
L00336,C00972,2024-03-18,30391,2025-11-01,27035,3356,3356,True,False,54.93273375371152,A,0.0624088269857719,0.2622788316961249,31090.309748462765,9580,Madrid,(3-7%],both
L00337,C01167,2024-12-01,164894,2025-11-01,162188,2706,2706,True,False,11.715630732533318,A,0.007906778320645,0.5475683272983596,180949.3883036258,10845,Bilbao,[0-1%],both
L00338,C04930,2024-02-19,80048,2025-11-01,80310,-262,262,False,False,6.404952571648107,C,0.0412259965098827,0.5929846681909079,82888.2702254322,2186,Madrid,(3-7%],both
L00339,C02775,2024-03-25,165412,2025-11-01,163629,1783,1783,True,False,62.4889984705969,B,0.0654257813227821,0.5356773743208362,178055.14914741326,6709,Madrid,(3-7%],both
L00340,C01983,2025-11-25,86605,2025-11-01,86801,-196,196,False,False,1.2226790664022136,A,0.0415565236240361,0.1501126166974176,80130.3574577331,19788,Valencia,(3-7%],both
L00341,C00854,2025-11-25,140574,2025-11-01,137659,2915,2915,True,False,79.2455175688848,B,0.099711296286734,0.2726413884844436,134843.43918671328,2293,Barcelona,(>7%),both
L00342,C04147,2024-01-04,102772,2025-11-01,104575,-1803,1803,True,False,43.26414337455026,A,0.0755858872032625,0.3174619410909912,108287.80201006324,19774,Bilbao,(>7%),both
L00343,C03737,2024-11-12,53020,2025-11-01,57142,-4122,4122,True,False,18.517196967876576,B,0.0195211000597923,0.2301245600424134,49614.84007746637,10560,Barcelona,(1-3%],both
L00344,C03770,2024-04-20,266655,2025-11-01,265871,784,784,False,False,15.103606718658424,A,0.0495482485987313,0.3888089898817939,271761.1210526796,11564,Madrid,(3-7%],both
L00345,C00575,2024-11-29,94543,2025-11-01,89879,4664,4664,True,False,53.07688967117668,D,0.0390132484155769,0.2916989126608277,94011.21744389438,1276,Bilbao,(3-7%],both
L00346,C03262,2024-05-12,288115,2025-11-01,284374,3741,3741,True,False,27.26097776072748,A,0.0597904748065528,0.1218769894781641,294042.3405366162,14956,Barcelona,(3-7%],both
L00347,C01149,2025-09-03,194448,2025-11-01,198698,-4250,4250,True,False,94.38591856970648,C,0.0452098870986252,0.4912299687835666,212573.70634704456,13461,Barcelona,(3-7%],both
L00348,C01716,2025-11-14,11037,2025-11-01,13216,-2179,2179,True,False,19.344259559336624,B,0.0245521708661904,0.3615804848702454,11624.040548384351,16092,Barcelona,(1-3%],both
L00349,C04778,2024-04-28,186379,2025-11-01,184827,1552,1552,True,False,13.188306486935186,B,0.072712755267143,0.1168656053245114,204610.1403877113,8341,Sevilla,(>7%),both
L00350,C04934,2024-12-15,281610,2025-11-01,279026,2584,2584,True,False,19.706141144959766,D,0.0115594403915346,0.65973917032865,260332.3356732406,17482,Madrid,(1-3%],both
L00351,C03855,2025-11-17,235372,2025-11-01,236303,-931,931,False,False,24.51992249751318,A,0.0536812650151589,0.4906216069400251,233655.6587165075,1578,Madrid,(3-7%],both
L00352,C02492,2025-06-25,276771,2025-11-01,280016,-3245,3245,True,False,14.853312620484711,A,0.0317058382624044,0.1443674816896504,262746.4830429106,17588,Barcelona,(3-7%],both
L00353,C02661,2024-02-24,56697,2025-11-01,61041,-4344,4344,True,False,266.13208272183044,A,0.0966865724679936,0.633638053752622,58579.53665083154,16459,Bilbao,(>7%),both
L00354,C03125,2024-12-26,28149,2025-11-01,27525,624,624,False,False,6.8306476988622995,C,0.0310525741660041,0.3525166944595188,25413.944714763176,1186,Madrid,(3-7%],both
L00355,C03052,2025-12-08,21737,2025-11-01,23901,-2164,2164,True,False,18.33240807082227,A,0.0347532129033482,0.2437627263147933,23447.566002205287,18885,Madrid,(3-7%],both
L00356,C00005,2025-03-28,72854,2025-11-01,69660,3194,3194,True,False,28.937970335657482,A,0.0710016298982468,0.1276041611551276,74326.02539728809,17964,Valencia,(>7%),both
L00357,C04870,2025-07-06,30314,2025-11-01,25900,4414,4414,True,False,33.11760294965834,B,0.0137190489889647,0.54689324514976,31349.405650400353,14998,Sevilla,(1-3%],both
L00358,C00877,2025-11-15,173443,2025-11-01,172895,548,548,False,False,12.377423113496974,C,0.0331378848235458,0.6815926438440182,183652.12032653735,13871,Barcelona,(3-7%],both
L00359,C00992,2024-11-25,160702,2025-11-01,156188,4514,4514,True,False,66.63166827301498,A,0.0698955675600351,0.2111881259962509,168601.29607360045,2297,Sevilla,(3-7%],both
L00360,C04143,2024-08-06,187308,2025-11-01,189862,-2554,2554,True,False,3.617023270394349,B,0.0040446203214068,0.3501488064856048,194323.33031368337,14675,Madrid,[0-1%],both
L00361,C04365,2024-07-26,97214,2025-11-01,93922,3292,3292,True,False,25.378156304132432,A,0.0317890622773719,0.2425060200662564,105917.9933503782,5815,Barcelona,(3-7%],both
L00362,C04466,2025-10-31,30099,2025-11-01,29105,994,994,False,False,0.8011090005976607,A,0.0018173109707631,0.4434819805610348,28518.68030832624,10016,Barcelona,[0-1%],both
L00363,C00636,2024-03-25,102170,2025-11-01,101797,373,373,False,False,3.687165277968435,C,0.015872690552837,0.6227779449379937,93894.18335218594,15414,Barcelona,(1-3%],both
L00364,C01694,2025-11-15,263744,2025-11-01,265644,-1900,1900,True,False,20.616166859456925,B,0.0608155420124364,0.1784184400483908,270674.54562489915,18308,Madrid,(3-7%],both
L00365,C01683,2024-09-01,219493,2025-11-01,217523,1970,1970,True,False,25.394293252776755,C,0.0462147711964419,0.2789260631505458,200370.8258829512,9753,Barcelona,(3-7%],both
L00366,C04753,2025-11-15,264820,2025-11-01,264122,698,698,False,False,2.2821136263596653,B,0.0164465655347807,0.1987955330721592,267690.15897542617,13602,Madrid,(1-3%],both
L00367,C00120,2024-11-30,174170,2025-11-01,173550,620,620,False,False,1.2830872596115748,A,0.0087245183793809,0.2372045641980208,181113.66224122723,6069,Valencia,[0-1%],both
L00368,C00831,2024-07-30,163945,2025-11-01,159882,4063,4063,True,False,4.754817621383356,B,0.0065761224040009,0.1779578511189806,169650.32578419967,10750,Valencia,[0-1%],both
L00369,C03676,2025-08-18,159630,2025-11-01,160869,-1239,1239,True,False,5.629496628289643,D,0.0094504576714725,0.48077891798918,154446.10578920014,9265,Barcelona,[0-1%],both
L00370,C01370,2025-11-15,196195,2025-11-01,193226,2969,2969,True,False,3.935455064959895,A,0.0105116025989784,0.1261002149218874,203187.73350100947,2300,Barcelona,(1-3%],both
L00371,C00741,2024-07-01,35518,2025-11-01,33389,2129,2129,True,False,10.920395149272629,B,0.0095449557736284,0.5373889988224918,34345.41542234685,17691,Barcelona,[0-1%],both
L00372,C00117,2024-05-12,57763,2025-11-01,61837,-4074,4074,True,False,4.870741132265542,B,0.0064529418892074,0.1852747644037601,61294.86702533518,10540,Bilbao,[0-1%],both
L00373,C02839,2024-12-15,210788,2025-11-01,211687,-899,899,False,False,16.363646929737147,A,0.070006041850588,0.260006907199482,226469.04790612316,15124,Valencia,(>7%),both
L00374,C01151,2024-10-08,64172,2025-11-01,62808,1364,1364,True,False,39.461570945246905,C,0.0941854040847342,0.3071683003206103,66300.41750772083,6059,Valencia,(>7%),both
L00375,C01932,2024-10-19,218203,2025-11-01,218932,-729,729,False,False,20.54138756736912,B,0.0857419096019653,0.3286314301349089,223764.06658721337,3442,Madrid,(>7%),both
L00376,C01013,2024-09-25,229330,2025-11-01,229251,79,79,False,False,0.43975098887671565,A,0.0273195028479204,0.2037543744707287,219588.08785545427,8025,Madrid,(1-3%],both
L00377,C01665,2024-07-15,249849,2025-11-01,248712,1137,1137,True,False,9.490542950812037,A,0.0212236652694961,0.3932875574873264,248112.79981895807,12266,Madrid,(1-3%],both
L00378,C01082,2025-06-20,147953,2025-11-01,151205,-3252,3252,True,False,11.894746133170687,D,0.0057432931678851,0.6368595343718118,139968.87640256257,3526,Barcelona,[0-1%],both
L00379,C04730,2025-10-14,283963,2025-11-01,284211,-248,248,False,False,1.530563341348681,A,0.0164473343232655,0.3752356616035905,295566.24141990376,16619,Valencia,(1-3%],both
L00380,C00513,2024-01-20,97013,2025-11-01,94030,2983,2983,True,False,19.917549240072027,B,0.0572093579897638,0.1167120163311043,99930.18610069664,1553,Sevilla,(3-7%],both
L00381,C02850,2025-12-13,164827,2025-11-01,163638,1189,1189,True,False,37.74487878669057,C,0.0998143603280259,0.3180410309042308,151944.67195407324,752,Valencia,(>7%),both
L00382,C00560,2025-02-08,30811,2025-11-01,25880,4931,4931,True,False,145.05681701743794,A,0.0860444062804611,0.3418853557715093,33262.40916789606,15252,Bilbao,(>7%),both
L00383,C03673,2024-04-24,66196,2025-11-01,65976,220,220,False,False,3.0875320427777746,D,0.0519772315042018,0.2700073888496019,72652.20775802594,15986,Madrid,(3-7%],both
L00384,C04584,2025-12-01,118100,2025-11-01,119636,-1536,1536,True,False,18.300616965133333,B,0.0429220335047516,0.2775838700347157,109635.63595784652,3033,Sevilla,(3-7%],both
L00385,C04993,2024-01-26,25656,2025-11-01,28280,-2624,2624,True,False,8.999193815482665,B,0.0156347625173651,0.2193554785381681,24504.28616859583,11762,Valencia,(1-3%],both
L00386,C03344,2025-07-19,162454,2025-11-01,162725,-271,271,False,False,7.752000089787155,B,0.0424405321798735,0.674005836254424,172899.489711839,7656,Madrid,(3-7%],both
L00387,C04071,2025-11-12,167103,2025-11-01,171890,-4787,4787,True,False,119.74415274925028,C,0.0598909601321432,0.4176664707329625,163591.75974382172,5513,Valencia,(3-7%],both
L00388,C04800,2025-01-29,207421,2025-11-01,203675,3746,3746,True,False,94.78548435605856,D,0.0599519763033978,0.4220564644496514,189070.73774210908,11530,Barcelona,(3-7%],both
L00389,C01471,2025-01-15,65574,2025-11-01,63087,2487,2487,True,False,49.66618629134861,A,0.0561971018277459,0.3553621011043547,70974.15216962383,18364,Barcelona,(3-7%],both
L00390,C00581,2025-06-06,62529,2025-11-01,66742,-4213,4213,True,False,163.56598556360072,B,0.0825778648175221,0.4701515653269712,62845.7732751848,1456,Madrid,(>7%),both
L00391,C02295,2025-06-22,157884,2025-11-01,157411,473,473,False,False,8.622009321170594,A,0.051498303488263,0.3539601944435185,143073.0278845962,3311,Barcelona,(3-7%],both
L00392,C03148,2024-03-23,111741,2025-11-01,111771,-30,30,False,False,0.736371391647381,A,0.0478121080549282,0.5133785991346321,110281.45866665516,1855,Madrid,(3-7%],both
L00393,C04250,2025-07-03,101060,2025-11-01,100429,631,631,False,False,3.01762706942268,A,0.0312716166279897,0.1529276005244854,107819.44277310387,5942,Madrid,(3-7%],both
L00394,C01680,2025-03-20,12160,2025-11-01,10336,1824,1824,True,False,4.049221041165041,C,0.0188439315145446,0.1178080951081707,11903.140963485932,3526,Sevilla,(1-3%],both
L00395,C03507,2024-03-27,177415,2025-11-01,177882,-467,467,False,False,0.23268656689973413,D,0.0011389907064278,0.4374558724851367,164296.5744271017,14520,Valencia,[0-1%],both
L00396,C02745,2025-01-21,28593,2025-11-01,31018,-2425,2425,True,False,43.10297220311937,C,0.0328877312272341,0.5404575160338412,25969.13214112886,16562,Barcelona,(3-7%],both
L00397,C03357,2025-10-29,136356,2025-11-01,136832,-476,476,False,False,15.197336585851696,B,0.0636749957767491,0.501408399198156,143975.02022976422,4932,Barcelona,(3-7%],both
L00398,C04046,2025-02-01,173923,2025-11-01,169155,4768,4768,True,False,91.10044625859373,C,0.0563308534496924,0.3391860063992893,174281.32970735978,19209,Sevilla,(3-7%],both
L00399,C01244,2024-10-12,25378,2025-11-01,21565,3813,3813,True,False,20.801490525095918,C,0.0535211397368522,0.1019300639918527,24466.51615621959,12204,Barcelona,(3-7%],both
L00400,C03119,2025-11-28,144563,2025-11-01,144986,-423,423,False,False,5.651965897673903,B,0.0774653003780331,0.1724852474888522,153998.2494142586,5243,Barcelona,(>7%),both
L00401,C02142,2025-11-24,268603,2025-11-01,268583,20,20,False,False,0.16125233603967473,D,0.024051831359961,0.3352184156506912,247828.58493258303,2129,Sevilla,(1-3%],both
L00402,C03060,2025-01-03,24305,2025-11-01,26304,-1999,1999,True,False,67.95228667992266,A,0.0681752624810964,0.4986139938858599,22670.35969551493,1438,Madrid,(3-7%],both
L00403,C04549,2025-10-16,171373,2025-11-01,171271,102,102,False,False,1.7903296415681302,A,0.0611093201470657,0.2872270767483846,167568.91353608205,19115,Valencia,(3-7%],both
L00404,C02960,2025-02-25,168764,2025-11-01,168569,195,195,False,False,2.823465136096298,A,0.0345601513842978,0.4189596344423426,153209.09638626585,17530,Barcelona,(3-7%],both
L00405,C02266,2025-12-18,175419,2025-11-01,171267,4152,4152,True,False,19.296299206433122,A,0.022635816676409,0.205314920754799,187833.41909909647,16732,Barcelona,(1-3%],both
L00406,C02480,2025-10-15,153261,2025-11-01,158082,-4821,4821,True,False,55.15167126909813,B,0.0567062970858308,0.2017391827436117,151977.98356912084,14433,Sevilla,(3-7%],both
L00407,C04647,2025-11-27,143667,2025-11-01,140317,3350,3350,True,False,172.87096836604013,D,0.0945696588784675,0.5456641670393714,146363.55623589898,18823,Bilbao,(>7%),both
L00408,C01636,2025-03-18,69370,2025-11-01,72475,-3105,3105,True,False,9.64766744528368,B,0.0085587333713122,0.3630372788873311,63074.84707263907,15923,Sevilla,[0-1%],both
L00409,C01758,2025-06-03,269065,2025-11-01,272202,-3137,3137,True,False,200.22317756523395,B,0.0953454990901604,0.669421465583464,288776.0928701259,10240,Madrid,(>7%),both
L00410,C04453,2025-08-06,108276,2025-11-01,109201,-925,925,False,False,9.861634875682432,A,0.0470110562448937,0.2267812668809727,118444.03844909008,1751,Madrid,(3-7%],both
L00411,C02071,2024-10-14,263741,2025-11-01,259432,4309,4309,True,False,113.25414822415473,B,0.0712943065886734,0.3686572461727649,284192.8110498907,10113,Barcelona,(>7%),both
L00412,C02850,2024-04-04,7387,2025-11-01,2394,4993,4993,True,True,85.61954484706085,A,0.0805172620364567,0.2129719220223926,7659.171173737323,2307,Valencia,(>7%),both
L00413,C03252,2025-10-30,236372,2025-11-01,233454,2918,2918,True,False,11.838778784866351,B,0.0159999649064826,0.253572754271925,250175.06439640067,18466,Barcelona,(1-3%],both
L00414,C03731,2024-02-10,9825,2025-11-01,9722,103,103,False,False,0.27175523649305816,C,0.0054508480206426,0.4840348408742636,10509.982525896768,7810,Bilbao,[0-1%],both
L00415,C02490,2024-11-26,10282,2025-11-01,14635,-4353,4353,True,False,38.56982143632857,B,0.0137206809267759,0.645778075074418,9699.311761359037,3320,Madrid,(1-3%],both
L00416,C01632,2024-06-03,20451,2025-11-01,17154,3297,3297,True,False,20.28794149390751,B,0.0347543360397498,0.1770557521749483,18991.827467067975,13600,Madrid,(3-7%],both
L00417,C02817,2025-05-18,257622,2025-11-01,257849,-227,227,False,False,3.8614040363576243,C,0.0956988687307701,0.1777512178998869,242384.02506184383,18508,Madrid,(>7%),both
L00418,C01016,2024-10-01,243006,2025-11-01,246337,-3331,3331,True,False,11.708583305274228,A,0.005234768353622,0.6714787129045898,261872.1225246316,14285,Valencia,[0-1%],both
L00419,C01349,2025-10-27,153977,2025-11-01,152409,1568,1568,True,False,78.20393501070596,B,0.0920600118628505,0.5417657193771499,148943.53103245315,9190,Barcelona,(>7%),both
L00420,C04612,2025-07-18,235727,2025-11-01,231385,4342,4342,True,False,70.66313888291975,D,0.05656817445475,0.2876940912717547,219378.88510613935,11060,Madrid,(3-7%],both
L00421,C03088,2024-06-27,138770,2025-11-01,138431,339,339,False,False,1.2987437258966987,D,0.0111317551883483,0.3441597817641098,152635.5775138568,17357,Sevilla,(1-3%],both
L00422,C02840,2024-05-16,152964,2025-11-01,151401,1563,1563,True,False,14.447472934165258,A,0.0161221006257638,0.5733387352243765,142814.4361091785,3231,Barcelona,(1-3%],both
L00423,C00336,2024-06-28,263298,2025-11-01,261046,2252,2252,True,False,80.97697176542513,B,0.0692437860097461,0.5192928464757013,243092.97369572808,7904,Madrid,(3-7%],both
L00424,C04593,2024-06-30,53068,2025-11-01,56661,-3593,3593,True,False,102.4673226285154,A,0.0612368925608325,0.4657094246856116,56613.23697478739,15109,Madrid,(3-7%],both
L00425,C00896,2024-09-15,239686,2025-11-01,242200,-2514,2514,True,False,27.347096492359285,A,0.0175781904781294,0.6188306040929659,256233.53990627135,9930,Bilbao,(1-3%],both
L00426,C03547,2024-08-30,76726,2025-11-01,78253,-1527,1527,True,False,39.73573359688607,B,0.0905287777127025,0.2874455181713624,77489.82640072661,18975,Bilbao,(>7%),both
L00427,C00852,2024-04-05,237198,2025-11-01,233049,4149,4149,True,False,13.31938230598805,B,0.0141574893925149,0.2267537118126281,226529.32013692343,839,Madrid,(1-3%],both
L00428,C01688,2024-07-15,36604,2025-11-01,34312,2292,2292,True,False,40.94142689116848,C,0.0516457850193421,0.3458704653444154,35196.040542516406,14020,Madrid,(3-7%],both
L00429,C01932,2025-06-09,119751,2025-11-01,118619,1132,1132,True,False,6.304091172851447,A,0.0533011399323991,0.1044815390832321,115045.8581140738,5407,Valencia,(3-7%],both
L00430,C03747,2025-09-23,48787,2025-11-01,52761,-3974,3974,True,False,140.0955304199797,D,0.0871797333040103,0.4043718183834868,52353.96940538796,15348,Valencia,(>7%),both
L00431,C02428,2025-01-21,299179,2025-11-01,301688,-2509,2509,True,False,2.5565967289916305,B,0.0031928713828024,0.3191391935333483,270283.68694774376,13626,Barcelona,[0-1%],both
L00432,C01569,2025-02-11,39844,2025-11-01,43378,-3534,3534,True,False,9.186144801151524,B,0.0145087183898809,0.1791586125479079,41520.12526072391,3829,Valencia,(1-3%],both
L00433,C04001,2024-09-25,283964,2025-11-01,280750,3214,3214,True,False,35.96774729536902,B,0.017897189325383,0.6252915121932279,309816.7631443701,6907,Valencia,(1-3%],both
L00434,C02739,2024-06-19,224077,2025-11-01,221980,2097,2097,True,False,3.2825262256414116,D,0.0072252583549556,0.2166488525686545,235386.73180162063,19439,Bilbao,[0-1%],both
L00435,C03499,2025-08-06,238033,2025-11-01,242006,-3973,3973,True,False,132.12633350374426,D,0.0635168451250045,0.5235786148948267,237598.29495671633,17615,Valencia,(3-7%],both
L00436,C03914,2025-11-21,136807,2025-11-01,135555,1252,1252,True,False,15.551446796076046,B,0.0237303862096116,0.5234336800812911,125377.06625059569,15100,Madrid,(1-3%],both
L00437,C01067,2024-06-18,28968,2025-11-01,30614,-1646,1646,True,False,12.005054824724494,B,0.0580903136214768,0.1255540122317521,26248.128909343235,18852,Valencia,(3-7%],both
L00438,C04381,2024-06-07,60746,2025-11-01,62455,-1709,1709,True,False,47.82514110550946,B,0.0784786081556508,0.3565848644757546,57201.15555162036,3734,Madrid,(>7%),both
L00439,C02445,2025-05-23,129458,2025-11-01,125796,3662,3662,True,False,58.55635018077037,A,0.0414443208356375,0.3858252375604576,132364.92866421526,6075,Barcelona,(3-7%],both
L00440,C04108,2025-03-22,219068,2025-11-01,220851,-1783,1783,True,False,81.1945313541285,A,0.0771161771586779,0.5905136539776048,217061.22450143055,5053,Barcelona,(>7%),both
L00441,C03374,2025-10-27,212080,2025-11-01,212386,-306,306,False,False,11.330622067377941,B,0.0780089865137187,0.4746655269552283,216399.27092956676,16554,Sevilla,(>7%),both
L00442,C03970,2024-03-22,197711,2025-11-01,196507,1204,1204,True,False,4.499008302689297,B,0.0270788835083251,0.137993793511748,181331.91510988545,17141,Madrid,(1-3%],both
L00443,C02547,2024-02-26,22057,2025-11-01,19927,2130,2130,True,False,2.0125015518974396,A,0.0025587151429034,0.3692620540281813,23502.883494945378,11485,Sevilla,[0-1%],both
L00444,C00754,2025-06-02,259888,2025-11-01,255579,4309,4309,True,False,13.567873266587979,B,0.0112249034674269,0.280512791084038,269195.3065749498,3911,Valencia,(1-3%],both
L00445,C02083,2024-04-21,19432,2025-11-01,18310,1122,1122,True,False,18.757333843882215,B,0.0825288502769085,0.2025687537531194,19967.322624323973,11210,Madrid,(>7%),both
L00446,C02775,2024-02-17,66488,2025-11-01,65404,1084,1084,True,False,11.84158449410134,B,0.0411254241863982,0.2656257327828567,62135.83172205925,15049,Madrid,(3-7%],both
L00447,C02897,2025-08-14,104199,2025-11-01,99857,4342,4342,True,False,220.5292475444705,C,0.0840705055957285,0.6041332199391504,105158.31377130156,3570,Madrid,(>7%),both
L00448,C04186,2025-01-10,23953,2025-11-01,27328,-3375,3375,True,False,87.93963772209288,A,0.0552039177143339,0.4719989093804587,22781.614203831938,5600,Sevilla,(3-7%],both
L00449,C00776,2024-02-02,261039,2025-11-01,265434,-4395,4395,True,False,32.61501655617139,C,0.0205421433844493,0.361254252121299,283618.96888819925,8551,Madrid,(1-3%],both
L00450,C01626,2025-05-18,218905,2025-11-01,219324,-419,419,False,False,15.949243755672386,B,0.0715114884523063,0.5322923871453158,217449.51573014812,4065,Madrid,(>7%),both
L00451,C03070,2025-09-18,120864,2025-11-01,121797,-933,933,False,False,35.742877543364685,A,0.0562604479206261,0.6809334736726996,116210.51921600994,7233,Madrid,(3-7%],both
L00452,C00418,2024-01-03,208304,2025-11-01,205007,3297,3297,True,False,77.52683554531367,C,0.0358287160025674,0.6562991862425679,227079.59621955373,8344,Valencia,(3-7%],both
L00453,C00115,2025-04-30,34347,2025-11-01,33778,569,569,False,False,0.8712331505150114,B,0.0096839825495035,0.1581131996890029,32325.31492424139,6630,Barcelona,[0-1%],both
L00454,C00617,2025-05-30,26249,2025-11-01,26809,-560,560,False,False,1.865485285651178,B,0.0111275372594875,0.2993675641514347,26211.89531495375,5394,Madrid,(1-3%],both
L00455,C03975,2024-02-11,221265,2025-11-01,216667,4598,4598,True,False,26.026584398396338,B,0.0196626498004914,0.2878764681852829,206698.65760803284,16700,Bilbao,(1-3%],both
L00456,C03268,2024-01-09,118346,2025-11-01,121510,-3164,3164,True,False,92.49247259435482,D,0.0676201808065023,0.4323083132583861,108743.61778586368,18333,Sevilla,(3-7%],both
L00457,C00826,2025-10-18,116086,2025-11-01,119065,-2979,2979,True,False,33.575645836595214,D,0.0730691707895002,0.1542480538024938,105682.98238672104,1897,Barcelona,(>7%),both
L00458,C01517,2025-08-31,236832,2025-11-01,240259,-3427,3427,True,False,142.0210141519333,D,0.0634606694237585,0.6530310871968997,213892.91806718457,15703,Barcelona,(3-7%],both
L00459,C03147,2024-05-21,285177,2025-11-01,280782,4395,4395,True,False,86.07799194930972,C,0.0343895703823193,0.5695167444141795,297121.85611407435,4069,Barcelona,(3-7%],both
L00460,C00413,2025-03-11,40088,2025-11-01,43502,-3414,3414,True,False,26.44623743273267,A,0.0446065342723726,0.1736608386840402,39189.0742550264,8787,Sevilla,(3-7%],both
L00461,C00729,2024-01-27,114001,2025-11-01,116980,-2979,2979,True,False,53.604347379478035,B,0.0712464180166969,0.2525611085337066,123620.75656851716,6955,Barcelona,(>7%),both
L00462,C03349,2024-02-12,284671,2025-11-01,283681,990,990,False,False,12.202578756049409,C,0.0663256519336574,0.1858381601684311,291877.9751713479,3151,Barcelona,(3-7%],both
L00463,C02809,2024-05-10,221306,2025-11-01,216928,4378,4378,True,False,131.21721380008552,C,0.0775283395603597,0.3865935216013758,234885.08986425737,4620,Barcelona,(>7%),both
L00464,C00676,2024-08-03,271550,2025-11-01,268383,3167,3167,True,False,49.94694575344878,B,0.024872617856061,0.6340731679852282,259738.07535512585,19311,Sevilla,(1-3%],both
